RZERO,PPM,DATE
2026.11,739.90,2019-03-31 01:39:31
2026.11,689.43,2019-03-31 01:39:32
2026.11,689.43,2019-03-31 01:39:33
1975.07,739.90,2019-03-31 01:39:34
2026.11,739.90,2019-03-31 01:39:35
2026.11,739.90,2019-03-31 01:39:36
1975.07,689.43,2019-03-31 01:39:37
1975.07,689.43,2019-03-31 01:39:38
1975.07,739.90,2019-03-31 01:39:39
2026.11,739.90,2019-03-31 01:39:40
1975.07,739.90,2019-03-31 01:39:41
2026.11,739.90,2019-03-31 01:39:42
2026.11,739.90,2019-03-31 01:39:43
1975.07,739.90,2019-03-31 01:39:44
2026.11,739.90,2019-03-31 01:39:45
2026.11,739.90,2019-03-31 01:39:46
1975.07,739.90,2019-03-31 01:39:47
2026.11,739.90,2019-03-31 01:39:48
2026.11,739.90,2019-03-31 01:39:49
2026.11,739.90,2019-03-31 01:39:50
2026.11,739.90,2019-03-31 01:39:51
2026.11,739.90,2019-03-31 01:39:52
1975.07,739.90,2019-03-31 01:39:53
2026.11,739.90,2019-03-31 01:39:54
2026.11,739.90,2019-03-31 01:39:55
2026.11,739.90,2019-03-31 01:39:56
2026.11,739.90,2019-03-31 01:39:57
2026.11,739.90,2019-03-31 01:39:58
1975.07,739.90,2019-03-31 01:39:59
2026.11,739.90,2019-03-31 01:40:00
2026.11,739.90,2019-03-31 01:40:01
2026.11,739.90,2019-03-31 01:40:02
2026.11,739.90,2019-03-31 01:40:03
2026.11,739.90,2019-03-31 01:40:04
1975.07,689.43,2019-03-31 01:40:05
2026.11,739.90,2019-03-31 01:40:06
2026.11,739.90,2019-03-31 01:40:07
2026.11,739.90,2019-03-31 01:40:08
2026.11,689.43,2019-03-31 01:40:09
2026.11,689.43,2019-03-31 01:40:10
1975.07,739.90,2019-03-31 01:40:11
2026.11,689.43,2019-03-31 01:40:12
2026.11,739.90,2019-03-31 01:40:13
2026.11,739.90,2019-03-31 01:40:14
2026.11,739.90,2019-03-31 01:40:15
2026.11,739.90,2019-03-31 01:40:16
2026.11,739.90,2019-03-31 01:40:17
2026.11,739.90,2019-03-31 01:40:18
2026.11,689.43,2019-03-31 01:40:19
1975.07,739.90,2019-03-31 01:40:21
2026.11,739.90,2019-03-31 01:40:22
2026.11,739.90,2019-03-31 01:40:23
2026.11,739.90,2019-03-31 01:40:24
2026.11,739.90,2019-03-31 01:40:25
2026.11,739.90,2019-03-31 01:40:26
2026.11,689.43,2019-03-31 01:40:27
2026.11,689.43,2019-03-31 01:40:28
2026.11,739.90,2019-03-31 01:40:29
2026.11,739.90,2019-03-31 01:40:30
2026.11,689.43,2019-03-31 01:40:31
2026.11,689.43,2019-03-31 01:40:32
2026.11,739.90,2019-03-31 01:40:33
2026.11,739.90,2019-03-31 01:40:34
2026.11,739.90,2019-03-31 01:40:35
2026.11,689.43,2019-03-31 01:40:36
1975.07,739.90,2019-03-31 01:40:37
2026.11,739.90,2019-03-31 01:40:38
2026.11,739.90,2019-03-31 01:40:39
2026.11,739.90,2019-03-31 01:40:40
2026.11,739.90,2019-03-31 01:40:41
2026.11,739.90,2019-03-31 01:40:42
2026.11,739.90,2019-03-31 01:40:43
2026.11,739.90,2019-03-31 01:40:44
2026.11,739.90,2019-03-31 01:40:45
2026.11,739.90,2019-03-31 01:40:46
2026.11,739.90,2019-03-31 01:40:47
2026.11,739.90,2019-03-31 01:40:48
2026.11,739.90,2019-03-31 01:40:49
2026.11,739.90,2019-03-31 01:40:50
1975.07,739.90,2019-03-31 01:40:51
2026.11,739.90,2019-03-31 01:40:52
1975.07,739.90,2019-03-31 01:40:53
2026.11,739.90,2019-03-31 01:40:54
2026.11,739.90,2019-03-31 01:40:55
2026.11,739.90,2019-03-31 01:40:56
1975.07,739.90,2019-03-31 01:40:57
2026.11,739.90,2019-03-31 01:40:58
2026.11,739.90,2019-03-31 01:40:59
2026.11,739.90,2019-03-31 01:41:00
2026.11,689.43,2019-03-31 01:41:01
2026.11,739.90,2019-03-31 01:41:02
2026.11,739.90,2019-03-31 01:41:03
2026.11,739.90,2019-03-31 01:41:04
2026.11,739.90,2019-03-31 01:41:05
1975.07,739.90,2019-03-31 01:41:06
2026.11,689.43,2019-03-31 01:41:07
2026.11,739.90,2019-03-31 01:41:08
2026.11,739.90,2019-03-31 01:41:09
2026.11,739.90,2019-03-31 01:41:10
2026.11,739.90,2019-03-31 01:41:11
2026.11,689.43,2019-03-31 01:41:12
2026.11,689.43,2019-03-31 01:41:13
2026.11,739.90,2019-03-31 01:41:14
2026.11,739.90,2019-03-31 01:41:15
2026.11,739.90,2019-03-31 01:41:16
2026.11,739.90,2019-03-31 01:41:17
2026.11,739.90,2019-03-31 01:41:18
2026.11,739.90,2019-03-31 01:41:19
2026.11,739.90,2019-03-31 01:41:20
2026.11,739.90,2019-03-31 01:41:21
2026.11,739.90,2019-03-31 01:41:22
2026.11,739.90,2019-03-31 01:41:23
2026.11,739.90,2019-03-31 01:41:24
2026.11,739.90,2019-03-31 01:41:25
2026.11,739.90,2019-03-31 01:41:26
2026.11,739.90,2019-03-31 01:41:27
2026.11,689.43,2019-03-31 01:41:28
2026.11,739.90,2019-03-31 01:41:29
2026.11,739.90,2019-03-31 01:41:30
2026.11,739.90,2019-03-31 01:41:31
2026.11,739.90,2019-03-31 01:41:32
2026.11,739.90,2019-03-31 01:41:33
2026.11,739.90,2019-03-31 01:41:34
2026.11,739.90,2019-03-31 01:41:35
2026.11,739.90,2019-03-31 01:41:36
2026.11,739.90,2019-03-31 01:41:37
2026.11,739.90,2019-03-31 01:41:38
2026.11,739.90,2019-03-31 01:41:39
2026.11,739.90,2019-03-31 01:41:40
2026.11,739.90,2019-03-31 01:41:41
2026.11,689.43,2019-03-31 01:41:42
2026.11,739.90,2019-03-31 01:41:43
2026.11,739.90,2019-03-31 01:41:44
2026.11,689.43,2019-03-31 01:41:45
2026.11,739.90,2019-03-31 01:41:46
2026.11,739.90,2019-03-31 01:41:47
2026.11,739.90,2019-03-31 01:41:48
2026.11,739.90,2019-03-31 01:41:49
2026.11,739.90,2019-03-31 01:41:50
2026.11,689.43,2019-03-31 01:41:51
2026.11,739.90,2019-03-31 01:41:52
2026.11,689.43,2019-03-31 01:41:53
2026.11,739.90,2019-03-31 01:41:54
2026.11,689.43,2019-03-31 01:41:55
2026.11,689.43,2019-03-31 01:41:56
2026.11,739.90,2019-03-31 01:41:57
2026.11,739.90,2019-03-31 01:41:58
2026.11,739.90,2019-03-31 01:41:59
2026.11,689.43,2019-03-31 01:42:00
2026.11,689.43,2019-03-31 01:42:01
2026.11,739.90,2019-03-31 01:42:02
2026.11,739.90,2019-03-31 01:42:03
1975.07,739.90,2019-03-31 01:42:04
2026.11,689.43,2019-03-31 01:42:05
2026.11,739.90,2019-03-31 01:42:06
2026.11,739.90,2019-03-31 01:42:07
2026.11,739.90,2019-03-31 01:42:08
2026.11,689.43,2019-03-31 01:42:09
2026.11,739.90,2019-03-31 01:42:10
2026.11,739.90,2019-03-31 01:42:11
2026.11,739.90,2019-03-31 01:42:12
2026.11,739.90,2019-03-31 01:42:13
2026.11,739.90,2019-03-31 01:42:14
2026.11,739.90,2019-03-31 01:42:15
1975.07,739.90,2019-03-31 01:42:16
2026.11,739.90,2019-03-31 01:42:17
2026.11,739.90,2019-03-31 01:42:18
2026.11,739.90,2019-03-31 01:42:19
2026.11,739.90,2019-03-31 01:42:20
2026.11,739.90,2019-03-31 01:42:21
2026.11,739.90,2019-03-31 01:42:22
2026.11,739.90,2019-03-31 01:42:23
2026.11,739.90,2019-03-31 01:42:24
2026.11,739.90,2019-03-31 01:42:25
2026.11,739.90,2019-03-31 01:42:26
2026.11,739.90,2019-03-31 01:42:27
2026.11,739.90,2019-03-31 01:42:28
2026.11,739.90,2019-03-31 01:42:29
2026.11,739.90,2019-03-31 01:42:30
2026.11,739.90,2019-03-31 01:42:31
2026.11,689.43,2019-03-31 01:42:32
2026.11,739.90,2019-03-31 01:42:33
2026.11,739.90,2019-03-31 01:42:34
2026.11,739.90,2019-03-31 01:42:35
2026.11,739.90,2019-03-31 01:42:36
2026.11,739.90,2019-03-31 01:42:37
2026.11,689.43,2019-03-31 01:42:38
2026.11,739.90,2019-03-31 01:42:39
2026.11,739.90,2019-03-31 01:42:40
2026.11,739.90,2019-03-31 01:42:41
2026.11,739.90,2019-03-31 01:42:42
2026.11,739.90,2019-03-31 01:42:43
2026.11,739.90,2019-03-31 01:42:44
2026.11,739.90,2019-03-31 01:42:45
2026.11,739.90,2019-03-31 01:42:46
2026.11,739.90,2019-03-31 01:42:47
2026.11,739.90,2019-03-31 01:42:48
2026.11,739.90,2019-03-31 01:42:49
2026.11,739.90,2019-03-31 01:42:50
2026.11,739.90,2019-03-31 01:42:51
2026.11,739.90,2019-03-31 01:42:52
2026.11,739.90,2019-03-31 01:42:53
2026.11,739.90,2019-03-31 01:42:54
2026.11,739.90,2019-03-31 01:42:55
2026.11,739.90,2019-03-31 01:42:56
2026.11,739.90,2019-03-31 01:42:57
2026.11,739.90,2019-03-31 01:42:58
2026.11,739.90,2019-03-31 01:42:59
2026.11,689.43,2019-03-31 01:43:00
2026.11,739.90,2019-03-31 01:43:01
2026.11,689.43,2019-03-31 01:43:02
2026.11,739.90,2019-03-31 01:43:03
2026.11,689.43,2019-03-31 01:43:04
1975.07,739.90,2019-03-31 01:43:05
2026.11,739.90,2019-03-31 01:43:06
2026.11,739.90,2019-03-31 01:43:07
2026.11,739.90,2019-03-31 01:43:08
2026.11,739.90,2019-03-31 01:43:09
2026.11,689.43,2019-03-31 01:43:10
2026.11,739.90,2019-03-31 01:43:11
2026.11,739.90,2019-03-31 01:43:12
2026.11,739.90,2019-03-31 01:43:13
2026.11,739.90,2019-03-31 01:43:14
2026.11,689.43,2019-03-31 01:43:15
1975.07,739.90,2019-03-31 01:43:16
2026.11,739.90,2019-03-31 01:43:17
2026.11,739.90,2019-03-31 01:43:18
2026.11,739.90,2019-03-31 01:43:19
2026.11,739.90,2019-03-31 01:43:20
2026.11,739.90,2019-03-31 01:43:21
2026.11,689.43,2019-03-31 01:43:22
2026.11,739.90,2019-03-31 01:43:23
2026.11,739.90,2019-03-31 01:43:24
1975.07,739.90,2019-03-31 01:43:25
2026.11,739.90,2019-03-31 01:43:26
2026.11,739.90,2019-03-31 01:43:27
2026.11,739.90,2019-03-31 01:43:28
2026.11,739.90,2019-03-31 01:43:29
2026.11,739.90,2019-03-31 01:43:30
2026.11,689.43,2019-03-31 01:43:31
2026.11,739.90,2019-03-31 01:43:32
2026.11,739.90,2019-03-31 01:43:33
2026.11,739.90,2019-03-31 01:43:34
1975.07,739.90,2019-03-31 01:43:35
2026.11,739.90,2019-03-31 01:43:36
2026.11,739.90,2019-03-31 01:43:37
2026.11,739.90,2019-03-31 01:43:38
2026.11,739.90,2019-03-31 01:43:39
2026.11,739.90,2019-03-31 01:43:40
2026.11,739.90,2019-03-31 01:43:41
2026.11,739.90,2019-03-31 01:43:42
2026.11,739.90,2019-03-31 01:43:43
2026.11,739.90,2019-03-31 01:43:44
2026.11,739.90,2019-03-31 01:43:45
2026.11,739.90,2019-03-31 01:43:46
2026.11,739.90,2019-03-31 01:43:47
2026.11,689.43,2019-03-31 01:43:48
2026.11,739.90,2019-03-31 01:43:49
2026.11,739.90,2019-03-31 01:43:50
2026.11,739.90,2019-03-31 01:43:51
2026.11,739.90,2019-03-31 01:43:52
2026.11,739.90,2019-03-31 01:43:53
2026.11,739.90,2019-03-31 01:43:54
2026.11,739.90,2019-03-31 01:43:55
2026.11,739.90,2019-03-31 01:43:56
2026.11,739.90,2019-03-31 01:43:57
2026.11,739.90,2019-03-31 01:43:58
2026.11,739.90,2019-03-31 01:43:59
2026.11,739.90,2019-03-31 01:44:00
2026.11,689.43,2019-03-31 01:44:01
2026.11,739.90,2019-03-31 01:44:02
1975.07,739.90,2019-03-31 01:44:03
2026.11,739.90,2019-03-31 01:44:04
2026.11,739.90,2019-03-31 01:44:05
2026.11,739.90,2019-03-31 01:44:06
2026.11,689.43,2019-03-31 01:44:07
2026.11,739.90,2019-03-31 01:44:08
2026.11,739.90,2019-03-31 01:44:09
2026.11,739.90,2019-03-31 01:44:10
2026.11,739.90,2019-03-31 01:44:11
2026.11,689.43,2019-03-31 01:44:12
2026.11,689.43,2019-03-31 01:44:13
2026.11,689.43,2019-03-31 01:44:14
2026.11,739.90,2019-03-31 01:44:15
2026.11,689.43,2019-03-31 01:44:16
2026.11,689.43,2019-03-31 01:44:17
2026.11,739.90,2019-03-31 01:44:18
2026.11,739.90,2019-03-31 01:44:19
2026.11,739.90,2019-03-31 01:44:20
2026.11,739.90,2019-03-31 01:44:21
2026.11,739.90,2019-03-31 01:44:22
2026.11,739.90,2019-03-31 01:44:23
2026.11,689.43,2019-03-31 01:44:24
2026.11,689.43,2019-03-31 01:44:25
2026.11,739.90,2019-03-31 01:44:26
2026.11,739.90,2019-03-31 01:44:27
2026.11,739.90,2019-03-31 01:44:28
2026.11,739.90,2019-03-31 01:44:29
2026.11,739.90,2019-03-31 01:44:30
2026.11,739.90,2019-03-31 01:44:31
2026.11,689.43,2019-03-31 01:44:32
2026.11,739.90,2019-03-31 01:44:33
2026.11,739.90,2019-03-31 01:44:34
2026.11,739.90,2019-03-31 01:44:35
2026.11,739.90,2019-03-31 01:44:36
2026.11,739.90,2019-03-31 01:44:37
1975.07,739.90,2019-03-31 01:44:38
2026.11,739.90,2019-03-31 01:44:39
2026.11,689.43,2019-03-31 01:44:40
2026.11,739.90,2019-03-31 01:44:41
2026.11,739.90,2019-03-31 01:44:42
2026.11,739.90,2019-03-31 01:44:43
2026.11,739.90,2019-03-31 01:44:44
2026.11,739.90,2019-03-31 01:44:45
2026.11,739.90,2019-03-31 01:44:46
2026.11,739.90,2019-03-31 01:44:47
2026.11,689.43,2019-03-31 01:44:48
2026.11,739.90,2019-03-31 01:44:49
2026.11,739.90,2019-03-31 01:44:50
2026.11,689.43,2019-03-31 01:44:51
2026.11,739.90,2019-03-31 01:44:52
2026.11,739.90,2019-03-31 01:44:53
2026.11,739.90,2019-03-31 01:44:54
2026.11,739.90,2019-03-31 01:44:55
2026.11,689.43,2019-03-31 01:44:56
2026.11,739.90,2019-03-31 01:44:57
2026.11,739.90,2019-03-31 01:44:58
2026.11,739.90,2019-03-31 01:44:59
2026.11,689.43,2019-03-31 01:45:00
2026.11,739.90,2019-03-31 01:45:01
2026.11,689.43,2019-03-31 01:45:02
2026.11,689.43,2019-03-31 01:45:03
2026.11,739.90,2019-03-31 01:45:04
2026.11,739.90,2019-03-31 01:45:05
2026.11,739.90,2019-03-31 01:45:06
2026.11,689.43,2019-03-31 01:45:07
2026.11,739.90,2019-03-31 01:45:08
2026.11,739.90,2019-03-31 01:45:09
2026.11,739.90,2019-03-31 01:45:10
2026.11,739.90,2019-03-31 01:45:11
2026.11,739.90,2019-03-31 01:45:12
2026.11,739.90,2019-03-31 01:45:13
2026.11,739.90,2019-03-31 01:45:14
2026.11,739.90,2019-03-31 01:45:15
2026.11,739.90,2019-03-31 01:45:16
2026.11,739.90,2019-03-31 01:45:17
2026.11,739.90,2019-03-31 01:45:18
2026.11,739.90,2019-03-31 01:45:19
2026.11,739.90,2019-03-31 01:45:20
2026.11,739.90,2019-03-31 01:45:21
2026.11,739.90,2019-03-31 01:45:22
2026.11,739.90,2019-03-31 01:45:23
2026.11,739.90,2019-03-31 01:45:24
2026.11,739.90,2019-03-31 01:45:25
2026.11,739.90,2019-03-31 01:45:26
2026.11,739.90,2019-03-31 01:45:27
2026.11,689.43,2019-03-31 01:45:28
2026.11,739.90,2019-03-31 01:45:29
2026.11,739.90,2019-03-31 01:45:30
2026.11,739.90,2019-03-31 01:45:31
2026.11,689.43,2019-03-31 01:45:32
1975.07,739.90,2019-03-31 01:45:33
2026.11,739.90,2019-03-31 01:45:34
2026.11,739.90,2019-03-31 01:45:35
2026.11,689.43,2019-03-31 01:45:36
2026.11,739.90,2019-03-31 01:45:37
2026.11,739.90,2019-03-31 01:45:38
2026.11,739.90,2019-03-31 01:45:39
2026.11,739.90,2019-03-31 01:45:40
1975.07,739.90,2019-03-31 01:45:41
2026.11,739.90,2019-03-31 01:45:42
1975.07,739.90,2019-03-31 01:45:43
2026.11,739.90,2019-03-31 01:45:44
2026.11,739.90,2019-03-31 01:45:45
2026.11,739.90,2019-03-31 01:45:46
2026.11,739.90,2019-03-31 01:45:47
2026.11,739.90,2019-03-31 01:45:48
2026.11,739.90,2019-03-31 01:45:49
2026.11,739.90,2019-03-31 01:45:50
2026.11,739.90,2019-03-31 01:45:51
2026.11,739.90,2019-03-31 01:45:52
2026.11,739.90,2019-03-31 01:45:53
2026.11,739.90,2019-03-31 01:45:54
2026.11,739.90,2019-03-31 01:45:55
2026.11,689.43,2019-03-31 01:45:56
2026.11,689.43,2019-03-31 01:45:57
2026.11,739.90,2019-03-31 01:45:58
2026.11,739.90,2019-03-31 01:45:59
2026.11,739.90,2019-03-31 01:46:00
2026.11,739.90,2019-03-31 01:46:02
2026.11,689.43,2019-03-31 01:46:03
2026.11,739.90,2019-03-31 01:46:04
2026.11,739.90,2019-03-31 01:46:05
2026.11,739.90,2019-03-31 01:46:06
2026.11,689.43,2019-03-31 01:46:07
1975.07,739.90,2019-03-31 01:46:08
2026.11,689.43,2019-03-31 01:46:09
2026.11,739.90,2019-03-31 01:46:10
2026.11,689.43,2019-03-31 01:46:11
2026.11,689.43,2019-03-31 01:46:12
2026.11,739.90,2019-03-31 01:46:13
2026.11,739.90,2019-03-31 01:46:14
2026.11,739.90,2019-03-31 01:46:15
2026.11,689.43,2019-03-31 01:46:16
2026.11,689.43,2019-03-31 01:46:17
2026.11,689.43,2019-03-31 01:46:18
2026.11,689.43,2019-03-31 01:46:19
2026.11,739.90,2019-03-31 01:46:20
2026.11,689.43,2019-03-31 01:46:21
2026.11,739.90,2019-03-31 01:46:22
2026.11,739.90,2019-03-31 01:46:23
2026.11,739.90,2019-03-31 01:46:24
2026.11,689.43,2019-03-31 01:46:25
2026.11,739.90,2019-03-31 01:46:26
2026.11,739.90,2019-03-31 01:46:27
2026.11,739.90,2019-03-31 01:46:28
2026.11,739.90,2019-03-31 01:46:29
2026.11,739.90,2019-03-31 01:46:30
2026.11,739.90,2019-03-31 01:46:31
2026.11,739.90,2019-03-31 01:46:32
2026.11,689.43,2019-03-31 01:46:33
2026.11,689.43,2019-03-31 01:46:34
2026.11,739.90,2019-03-31 01:46:35
2026.11,739.90,2019-03-31 01:46:36
2026.11,739.90,2019-03-31 01:46:37
2026.11,689.43,2019-03-31 01:46:38
2026.11,739.90,2019-03-31 01:46:39
2026.11,739.90,2019-03-31 01:46:40
2026.11,739.90,2019-03-31 01:46:41
2026.11,739.90,2019-03-31 01:46:42
2026.11,739.90,2019-03-31 01:46:43
2026.11,739.90,2019-03-31 01:46:44
2026.11,739.90,2019-03-31 01:46:45
2026.11,739.90,2019-03-31 01:46:46
2026.11,739.90,2019-03-31 01:46:47
2026.11,739.90,2019-03-31 01:46:48
2026.11,739.90,2019-03-31 01:46:49
2026.11,739.90,2019-03-31 01:46:50
2026.11,739.90,2019-03-31 01:46:51
2026.11,739.90,2019-03-31 01:46:52
2026.11,739.90,2019-03-31 01:46:53
2026.11,689.43,2019-03-31 01:46:54
2026.11,739.90,2019-03-31 01:46:55
2026.11,739.90,2019-03-31 01:46:56
2026.11,739.90,2019-03-31 01:46:57
2026.11,739.90,2019-03-31 01:46:58
2026.11,739.90,2019-03-31 01:46:59
2026.11,739.90,2019-03-31 01:47:00
2026.11,739.90,2019-03-31 01:47:01
2026.11,739.90,2019-03-31 01:47:02
2026.11,739.90,2019-03-31 01:47:03
2026.11,739.90,2019-03-31 01:47:04
1975.07,739.90,2019-03-31 01:47:05
2026.11,739.90,2019-03-31 01:47:06
2026.11,739.90,2019-03-31 01:47:07
2026.11,739.90,2019-03-31 01:47:08
1975.07,689.43,2019-03-31 01:47:09
2026.11,739.90,2019-03-31 01:47:10
2026.11,689.43,2019-03-31 01:47:11
2026.11,739.90,2019-03-31 01:47:12
2026.11,739.90,2019-03-31 01:47:13
2026.11,739.90,2019-03-31 01:47:14
2026.11,689.43,2019-03-31 01:47:15
2026.11,739.90,2019-03-31 01:47:16
2026.11,739.90,2019-03-31 01:47:17
2026.11,739.90,2019-03-31 01:47:18
1975.07,739.90,2019-03-31 01:47:19
2026.11,689.43,2019-03-31 01:47:20
2026.11,739.90,2019-03-31 01:47:21
2026.11,739.90,2019-03-31 01:47:22
2026.11,739.90,2019-03-31 01:47:23
2026.11,739.90,2019-03-31 01:47:24
2026.11,739.90,2019-03-31 01:47:25
2026.11,739.90,2019-03-31 01:47:26
2026.11,739.90,2019-03-31 01:47:27
2026.11,739.90,2019-03-31 01:47:28
2026.11,739.90,2019-03-31 01:47:29
1975.07,739.90,2019-03-31 01:47:30
2026.11,739.90,2019-03-31 01:47:31
2026.11,689.43,2019-03-31 01:47:32
2026.11,739.90,2019-03-31 01:47:33
2026.11,739.90,2019-03-31 01:47:34
1975.07,739.90,2019-03-31 01:47:35
2026.11,739.90,2019-03-31 01:47:36
2026.11,689.43,2019-03-31 01:47:37
2026.11,739.90,2019-03-31 01:47:38
2026.11,739.90,2019-03-31 01:47:39
2026.11,739.90,2019-03-31 01:47:40
2026.11,739.90,2019-03-31 01:47:41
1975.07,689.43,2019-03-31 01:47:42
2026.11,739.90,2019-03-31 01:47:43
2026.11,739.90,2019-03-31 01:47:44
2026.11,739.90,2019-03-31 01:47:45
2026.11,739.90,2019-03-31 01:47:46
2026.11,739.90,2019-03-31 01:47:47
2026.11,739.90,2019-03-31 01:47:48
2026.11,739.90,2019-03-31 01:47:49
2026.11,739.90,2019-03-31 01:47:50
2026.11,739.90,2019-03-31 01:47:51
2026.11,739.90,2019-03-31 01:47:52
2026.11,739.90,2019-03-31 01:47:53
1975.07,739.90,2019-03-31 01:47:54
2026.11,739.90,2019-03-31 01:47:55
2026.11,739.90,2019-03-31 01:47:56
2026.11,739.90,2019-03-31 01:47:57
1975.07,739.90,2019-03-31 01:47:58
2026.11,689.43,2019-03-31 01:47:59
2026.11,739.90,2019-03-31 01:48:00
2026.11,739.90,2019-03-31 01:48:01
2026.11,739.90,2019-03-31 01:48:02
2026.11,739.90,2019-03-31 01:48:03
2026.11,739.90,2019-03-31 01:48:04
2026.11,739.90,2019-03-31 01:48:05
1975.07,739.90,2019-03-31 01:48:06
2026.11,739.90,2019-03-31 01:48:07
2026.11,739.90,2019-03-31 01:48:08
1975.07,739.90,2019-03-31 01:48:09
2026.11,739.90,2019-03-31 01:48:10
2026.11,739.90,2019-03-31 01:48:11
2026.11,689.43,2019-03-31 01:48:12
2026.11,689.43,2019-03-31 01:48:13
2026.11,739.90,2019-03-31 01:48:14
2026.11,739.90,2019-03-31 01:48:15
2026.11,739.90,2019-03-31 01:48:16
1975.07,739.90,2019-03-31 01:48:17
2026.11,739.90,2019-03-31 01:48:18
2026.11,739.90,2019-03-31 01:48:19
2026.11,739.90,2019-03-31 01:48:20
2026.11,689.43,2019-03-31 01:48:21
2026.11,739.90,2019-03-31 01:48:22
2026.11,739.90,2019-03-31 01:48:23
2026.11,739.90,2019-03-31 01:48:24
2026.11,739.90,2019-03-31 01:48:25
2026.11,689.43,2019-03-31 01:48:26
2026.11,739.90,2019-03-31 01:48:27
2026.11,739.90,2019-03-31 01:48:28
2026.11,739.90,2019-03-31 01:48:29
2026.11,689.43,2019-03-31 01:48:30
2026.11,689.43,2019-03-31 01:48:31
2026.11,739.90,2019-03-31 01:48:32
2026.11,739.90,2019-03-31 01:48:33
2026.11,739.90,2019-03-31 01:48:34
2026.11,739.90,2019-03-31 01:48:35
2026.11,739.90,2019-03-31 01:48:36
2026.11,739.90,2019-03-31 01:48:37
2026.11,739.90,2019-03-31 01:48:38
2026.11,739.90,2019-03-31 01:48:39
2026.11,739.90,2019-03-31 01:48:40
2026.11,739.90,2019-03-31 01:48:41
2026.11,739.90,2019-03-31 01:48:42
2026.11,739.90,2019-03-31 01:48:43
2026.11,739.90,2019-03-31 01:48:44
2026.11,739.90,2019-03-31 01:48:45
1975.07,739.90,2019-03-31 01:48:46
2026.11,739.90,2019-03-31 01:48:47
2026.11,739.90,2019-03-31 01:48:48
2026.11,739.90,2019-03-31 01:48:49
2026.11,739.90,2019-03-31 01:48:50
2026.11,739.90,2019-03-31 01:48:51
2026.11,739.90,2019-03-31 01:48:52
2026.11,739.90,2019-03-31 01:48:53
2026.11,739.90,2019-03-31 01:48:54
2026.11,739.90,2019-03-31 01:48:55
2026.11,739.90,2019-03-31 01:48:56
2026.11,739.90,2019-03-31 01:48:57
2026.11,739.90,2019-03-31 01:48:58
2026.11,739.90,2019-03-31 01:48:59
1975.07,739.90,2019-03-31 01:49:00
2026.11,739.90,2019-03-31 01:49:01
1975.07,739.90,2019-03-31 01:49:02
2026.11,739.90,2019-03-31 01:49:03
2026.11,739.90,2019-03-31 01:49:04
1975.07,739.90,2019-03-31 01:49:05
1975.07,739.90,2019-03-31 01:49:06
1975.07,739.90,2019-03-31 01:49:07
1975.07,739.90,2019-03-31 01:49:08
1975.07,739.90,2019-03-31 01:49:09
2026.11,739.90,2019-03-31 01:49:10
1975.07,739.90,2019-03-31 01:49:11
1975.07,739.90,2019-03-31 01:49:12
1975.07,739.90,2019-03-31 01:49:13
1975.07,739.90,2019-03-31 01:49:14
1975.07,739.90,2019-03-31 01:49:15
1975.07,739.90,2019-03-31 01:49:16
1975.07,739.90,2019-03-31 01:49:17
1975.07,739.90,2019-03-31 01:49:18
1975.07,739.90,2019-03-31 01:49:19
1975.07,739.90,2019-03-31 01:49:20
1975.07,739.90,2019-03-31 01:49:21
1975.07,739.90,2019-03-31 01:49:22
1975.07,739.90,2019-03-31 01:49:23
1975.07,739.90,2019-03-31 01:49:24
1975.07,739.90,2019-03-31 01:49:25
1975.07,739.90,2019-03-31 01:49:26
2026.11,739.90,2019-03-31 01:49:27
2026.11,739.90,2019-03-31 01:49:28
1975.07,739.90,2019-03-31 01:49:29
1975.07,739.90,2019-03-31 01:49:30
1975.07,739.90,2019-03-31 01:49:31
2026.11,739.90,2019-03-31 01:49:32
1975.07,739.90,2019-03-31 01:49:33
2026.11,739.90,2019-03-31 01:49:34
1975.07,739.90,2019-03-31 01:49:35
1975.07,739.90,2019-03-31 01:49:36
1975.07,739.90,2019-03-31 01:49:37
1975.07,739.90,2019-03-31 01:49:38
1975.07,739.90,2019-03-31 01:49:39
1975.07,739.90,2019-03-31 01:49:40
1975.07,739.90,2019-03-31 01:49:41
1975.07,739.90,2019-03-31 01:49:42
2026.11,739.90,2019-03-31 01:49:43
1975.07,739.90,2019-03-31 01:49:44
2026.11,739.90,2019-03-31 01:49:45
1975.07,739.90,2019-03-31 01:49:46
1975.07,739.90,2019-03-31 01:49:47
1975.07,739.90,2019-03-31 01:49:48
1975.07,739.90,2019-03-31 01:49:49
1975.07,739.90,2019-03-31 01:49:50
